asteroid number,asteroid name,wavelength,reflectance,uncertainty
283,emma,0.6468,0.96048,0.00550
283,emma,0.6491,0.95486,0.00540
283,emma,0.6513,0.95306,0.00530
283,emma,0.6535,0.95177,0.00515
283,emma,0.6557,0.97600,0.00520
283,emma,0.6579,0.95893,0.00499
283,emma,0.6601,0.96726,0.00491
283,emma,0.6623,0.95650,0.00476
283,emma,0.6644,0.97113,0.00471
283,emma,0.6666,0.96603,0.00462
283,emma,0.6688,0.94999,0.00448
283,emma,0.6709,0.95381,0.00444
283,emma,0.6731,0.96400,0.00452
283,emma,0.6752,0.95276,0.00425
283,emma,0.6774,0.96482,0.00425
283,emma,0.6795,0.96840,0.00417
283,emma,0.6817,0.96015,0.00405
283,emma,0.6838,0.95650,0.00400
283,emma,0.6860,0.96425,0.00401
283,emma,0.6881,0.95948,0.00390
283,emma,0.6903,0.96326,0.00392
283,emma,0.6924,0.94382,0.00379
283,emma,0.6946,0.95895,0.00377
283,emma,0.6968,0.95267,0.00373
283,emma,0.6989,0.95752,0.00357
283,emma,0.7011,0.95414,0.00349
283,emma,0.7033,0.95645,0.00343
283,emma,0.7055,0.96043,0.00337
283,emma,0.7077,0.95188,0.00334
283,emma,0.7099,0.95668,0.00327
283,emma,0.7121,0.96029,0.00323
283,emma,0.7143,0.95530,0.00327
283,emma,0.7166,0.94606,0.00315
283,emma,0.7188,0.95475,0.00315
283,emma,0.7211,0.95258,0.00313
283,emma,0.7234,0.95332,0.00306
283,emma,0.7256,0.95379,0.00304
283,emma,0.7279,0.95355,0.00304
283,emma,0.7302,0.95727,0.00299
283,emma,0.7326,0.95791,0.00293
283,emma,0.7349,0.95719,0.00290
283,emma,0.7372,0.95704,0.00285
283,emma,0.7396,0.95632,0.00283
283,emma,0.7420,0.94939,0.00276
283,emma,0.7444,0.95300,0.00271
283,emma,0.7468,0.95026,0.00271
283,emma,0.7492,0.95673,0.00269
283,emma,0.7516,0.94421,0.00265
283,emma,0.7541,0.95142,0.00263
283,emma,0.7565,0.94180,0.00266
283,emma,0.7590,0.94051,0.00270
283,emma,0.7615,0.94980,0.00273
283,emma,0.7641,0.95743,0.00273
283,emma,0.7666,0.95834,0.00273
283,emma,0.7692,0.95120,0.00267
283,emma,0.7717,0.95586,0.00261
283,emma,0.7743,0.95598,0.00258
283,emma,0.7769,0.95500,0.00251
283,emma,0.7795,0.95390,0.00247
283,emma,0.7822,0.95116,0.00245
283,emma,0.7849,0.95474,0.00246
283,emma,0.7875,0.94803,0.00244
283,emma,0.7902,0.95456,0.00244
283,emma,0.7930,0.95406,0.00243
283,emma,0.7957,0.95088,0.00243
283,emma,0.7985,0.95439,0.00241
283,emma,0.8012,0.94929,0.00241
283,emma,0.8040,0.95100,0.00239
283,emma,0.8068,0.95308,0.00238
283,emma,0.8097,0.95473,0.00238
283,emma,0.8125,0.95113,0.00238
283,emma,0.8154,0.94985,0.00237
283,emma,0.8183,0.95028,0.00238
283,emma,0.8212,0.95376,0.00238
283,emma,0.8242,0.95003,0.00237
283,emma,0.8271,0.94600,0.00235
283,emma,0.8301,0.95269,0.00236
283,emma,0.8331,0.95357,0.00234
283,emma,0.8361,0.95193,0.00233
283,emma,0.8391,0.95316,0.00232
283,emma,0.8422,0.95040,0.00231
283,emma,0.8452,0.95211,0.00230
283,emma,0.8483,0.95089,0.00230
283,emma,0.8514,0.95022,0.00229
283,emma,0.8546,0.94907,0.00229
283,emma,0.8577,0.94733,0.00229
283,emma,0.8609,0.94752,0.00228
283,emma,0.8641,0.94702,0.00227
283,emma,0.8673,0.94544,0.00226
283,emma,0.8705,0.94784,0.00226
283,emma,0.8738,0.94550,0.00226
283,emma,0.8770,0.94472,0.00225
283,emma,0.8803,0.94961,0.00225
283,emma,0.8836,0.95097,0.00223
283,emma,0.8869,0.94922,0.00224
283,emma,0.8903,0.94760,0.00224
283,emma,0.8936,0.94841,0.00224
283,emma,0.8970,0.95033,0.00223
283,emma,0.9004,0.94935,0.00223
283,emma,0.9038,0.95079,0.00223
283,emma,0.9073,0.94806,0.00223
283,emma,0.9107,0.95075,0.00223
283,emma,0.9142,0.94954,0.00222
283,emma,0.9177,0.95055,0.00222
283,emma,0.9212,0.94432,0.00221
283,emma,0.9247,0.94479,0.00221
283,emma,0.9282,0.93947,0.00224
283,emma,0.9318,0.94816,0.00228
283,emma,0.9354,0.94839,0.00230
283,emma,0.9389,0.94879,0.00231
283,emma,0.9426,0.93781,0.00233
283,emma,0.9462,0.94171,0.00232
283,emma,0.9498,0.94594,0.00231
283,emma,0.9535,0.94798,0.00228
283,emma,0.9571,0.94940,0.00227
283,emma,0.9608,0.95242,0.00225
283,emma,0.9645,0.95137,0.00221
283,emma,0.9683,0.95290,0.00219
283,emma,0.9720,0.95211,0.00220
283,emma,0.9757,0.95132,0.00215
283,emma,0.9795,0.94980,0.00213
283,emma,0.9833,0.95365,0.00213
283,emma,0.9871,0.94993,0.00212
283,emma,0.9909,0.94984,0.00211
283,emma,0.9947,0.95233,0.00211
283,emma,0.9986,0.95027,0.00210
283,emma,1.0024,0.95148,0.00209
283,emma,1.0063,0.95533,0.00210
283,emma,1.0102,0.95224,0.00210
283,emma,1.0140,0.95288,0.00209
283,emma,1.0179,0.95074,0.00209
283,emma,1.0219,0.95593,0.00210
283,emma,1.0258,0.96008,0.00210
283,emma,1.0297,0.95402,0.00209
283,emma,1.0337,0.95593,0.00210
283,emma,1.0377,0.95339,0.00208
283,emma,1.0416,0.95588,0.00208
283,emma,1.0456,0.95690,0.00207
283,emma,1.0496,0.95563,0.00206
283,emma,1.0536,0.95498,0.00205
283,emma,1.0577,0.96030,0.00206
283,emma,1.0617,0.95332,0.00204
283,emma,1.0657,0.95721,0.00205
283,emma,1.0698,0.95580,0.00205
283,emma,1.0739,0.95580,0.00206
283,emma,1.0779,0.95473,0.00205
283,emma,1.0820,0.95445,0.00206
283,emma,1.0861,0.95193,0.00204
283,emma,1.0902,0.95532,0.00206
283,emma,1.0943,0.95227,0.00206
283,emma,1.0985,0.95576,0.00207
283,emma,1.1026,0.95183,0.00206
283,emma,1.1067,0.95335,0.00208
283,emma,1.1109,0.95646,0.00209
283,emma,1.1151,0.95667,0.00211
283,emma,1.1192,0.95855,0.00213
283,emma,1.1234,0.95502,0.00216
283,emma,1.1276,0.95066,0.00219
283,emma,1.1318,0.95410,0.00221
283,emma,1.1360,0.95332,0.00220
283,emma,1.1401,0.95789,0.00221
283,emma,1.1443,0.95664,0.00219
283,emma,1.1486,0.95893,0.00217
283,emma,1.1528,0.96028,0.00213
283,emma,1.1570,0.96043,0.00212
283,emma,1.1612,0.96169,0.00209
283,emma,1.1655,0.96442,0.00207
283,emma,1.1697,0.96132,0.00204
283,emma,1.1740,0.96143,0.00203
283,emma,1.1782,0.96302,0.00201
283,emma,1.1825,0.96645,0.00202
283,emma,1.1867,0.96702,0.00201
283,emma,1.1910,0.96756,0.00202
283,emma,1.1953,0.96093,0.00201
283,emma,1.1996,0.96710,0.00202
283,emma,1.2038,0.96592,0.00203
283,emma,1.2081,0.96594,0.00203
283,emma,1.2124,0.96297,0.00202
283,emma,1.2167,0.96844,0.00204
283,emma,1.2210,0.96494,0.00202
283,emma,1.2253,0.96975,0.00203
283,emma,1.2296,0.96709,0.00202
283,emma,1.2339,0.97187,0.00202
283,emma,1.2382,0.96362,0.00200
283,emma,1.2425,0.97051,0.00201
283,emma,1.2468,0.96427,0.00199
283,emma,1.2511,0.96959,0.00201
283,emma,1.2554,0.96476,0.00201
283,emma,1.2597,0.97135,0.00206
283,emma,1.2640,0.97067,0.00208
283,emma,1.2684,0.97438,0.00212
283,emma,1.2727,0.96656,0.00213
283,emma,1.2770,0.97014,0.00215
283,emma,1.2813,0.96681,0.00213
283,emma,1.2856,0.96758,0.00212
283,emma,1.2899,0.97281,0.00209
283,emma,1.2943,0.97181,0.00207
283,emma,1.2986,0.97410,0.00206
283,emma,1.3029,0.97863,0.00207
283,emma,1.3072,0.97673,0.00206
283,emma,1.3115,0.97568,0.00207
283,emma,1.3158,0.97290,0.00206
283,emma,1.3202,0.97729,0.00209
283,emma,1.3245,0.97673,0.00206
283,emma,1.3288,0.98165,0.00208
283,emma,1.3331,0.97770,0.00207
283,emma,1.3374,0.98027,0.00210
283,emma,1.3417,0.97987,0.00214
283,emma,1.3633,0.98056,0.00347
283,emma,1.3676,0.96942,0.00413
283,emma,1.3890,0.98720,0.00390
283,emma,1.3933,0.97261,0.00390
283,emma,1.3976,0.98051,0.00386
283,emma,1.4018,0.98551,0.00362
283,emma,1.4061,0.98426,0.00348
283,emma,1.4104,0.98114,0.00336
283,emma,1.4146,0.98445,0.00319
283,emma,1.4189,0.98318,0.00296
283,emma,1.4232,0.98321,0.00280
283,emma,1.4274,0.98620,0.00271
283,emma,1.4317,0.98810,0.00264
283,emma,1.4359,0.98599,0.00254
283,emma,1.4402,0.98478,0.00248
283,emma,1.4444,0.98357,0.00249
283,emma,1.4486,0.99247,0.00249
283,emma,1.4528,0.98974,0.00244
283,emma,1.4571,0.98821,0.00241
283,emma,1.4613,0.98652,0.00241
283,emma,1.4655,0.99797,0.00244
283,emma,1.4697,0.99648,0.00240
283,emma,1.4739,0.99330,0.00240
283,emma,1.4781,0.98461,0.00240
283,emma,1.4823,0.99258,0.00244
283,emma,1.4865,0.99354,0.00238
283,emma,1.4907,0.99343,0.00234
283,emma,1.4949,0.99557,0.00231
283,emma,1.4990,1.00000,0.00237
283,emma,1.5032,0.99764,0.00234
283,emma,1.5074,1.00035,0.00230
283,emma,1.5115,0.99445,0.00229
283,emma,1.5157,0.99584,0.00233
283,emma,1.5198,0.99775,0.00231
283,emma,1.5240,1.00356,0.00228
283,emma,1.5281,1.00003,0.00228
283,emma,1.5322,1.00125,0.00231
283,emma,1.5364,1.00183,0.00232
283,emma,1.5405,1.00465,0.00231
283,emma,1.5446,1.00395,0.00230
283,emma,1.5487,1.00713,0.00230
283,emma,1.5528,1.00385,0.00229
283,emma,1.5569,1.00836,0.00231
283,emma,1.5610,1.00681,0.00229
283,emma,1.5651,1.00750,0.00232
283,emma,1.5692,1.00450,0.00229
283,emma,1.5732,1.01144,0.00232
283,emma,1.5773,1.00804,0.00238
283,emma,1.5814,1.00612,0.00240
283,emma,1.5854,1.00877,0.00238
283,emma,1.5895,1.00314,0.00238
283,emma,1.5935,1.00749,0.00239
283,emma,1.5975,1.01139,0.00242
283,emma,1.6016,1.00818,0.00235
283,emma,1.6056,1.01313,0.00239
283,emma,1.6096,1.01364,0.00242
283,emma,1.6136,1.01469,0.00248
283,emma,1.6176,1.01043,0.00245
283,emma,1.6216,1.01674,0.00242
283,emma,1.6256,1.01408,0.00239
283,emma,1.6296,1.01839,0.00238
283,emma,1.6335,1.01870,0.00237
283,emma,1.6375,1.02215,0.00239
283,emma,1.6415,1.02170,0.00239
283,emma,1.6454,1.02363,0.00242
283,emma,1.6494,1.02001,0.00240
283,emma,1.6533,1.02483,0.00239
283,emma,1.6572,1.02797,0.00238
283,emma,1.6612,1.02444,0.00239
283,emma,1.6651,1.02581,0.00247
283,emma,1.6690,1.03189,0.00246
283,emma,1.6729,1.03358,0.00245
283,emma,1.6768,1.03144,0.00248
283,emma,1.6807,1.03140,0.00248
283,emma,1.6846,1.03255,0.00247
283,emma,1.6885,1.03344,0.00243
283,emma,1.6924,1.03839,0.00247
283,emma,1.6962,1.03447,0.00251
283,emma,1.7001,1.03732,0.00254
283,emma,1.7040,1.03564,0.00256
283,emma,1.7078,1.03919,0.00255
283,emma,1.7117,1.04119,0.00253
283,emma,1.7155,1.04262,0.00251
283,emma,1.7193,1.04170,0.00250
283,emma,1.7231,1.04374,0.00252
283,emma,1.7270,1.04222,0.00249
283,emma,1.7308,1.04450,0.00251
283,emma,1.7346,1.04489,0.00254
283,emma,1.7384,1.04073,0.00256
283,emma,1.7422,1.04187,0.00256
283,emma,1.7460,1.04148,0.00257
283,emma,1.7497,1.04537,0.00254
283,emma,1.7535,1.04906,0.00251
283,emma,1.7573,1.04645,0.00255
283,emma,1.7610,1.05344,0.00264
283,emma,1.7648,1.04947,0.00264
283,emma,1.7686,1.05231,0.00267
283,emma,1.7723,1.05202,0.00269
283,emma,1.7760,1.05467,0.00281
283,emma,1.7797,1.05598,0.00269
283,emma,1.7835,1.05689,0.00268
283,emma,1.7872,1.05511,0.00269
283,emma,1.7909,1.05990,0.00277
283,emma,1.7946,1.05539,0.00294
283,emma,1.7983,1.06077,0.00307
283,emma,1.8020,1.05814,0.00313
283,emma,1.8057,1.06075,0.00332
283,emma,1.8094,1.06688,0.00356
283,emma,1.8130,1.05385,0.00370
283,emma,1.8167,1.06846,0.00383
283,emma,1.8204,1.07454,0.00410
283,emma,1.8240,1.07207,0.00447
283,emma,1.8277,1.07975,0.00475
283,emma,1.8313,1.06407,0.00533
283,emma,1.8350,1.08341,0.00600
283,emma,1.8386,1.06822,0.00681
283,emma,1.8458,1.06191,0.00921
283,emma,1.8495,1.06175,0.00981
283,emma,1.8531,1.07434,0.00917
283,emma,1.8567,1.08889,0.00807
283,emma,1.8603,1.06070,0.00788
283,emma,1.8639,1.06895,0.00841
283,emma,1.8675,1.08088,0.00965
283,emma,1.8746,1.08851,0.00805
283,emma,1.8818,1.05297,0.00725
283,emma,1.8853,1.06732,0.00664
283,emma,1.8889,1.10182,0.00576
283,emma,1.8924,1.09433,0.00554
283,emma,1.8960,1.07682,0.00588
283,emma,1.8995,1.10560,0.00638
283,emma,1.9030,1.08445,0.00671
283,emma,1.9066,1.07523,0.00701
283,emma,1.9101,1.08305,0.00760
283,emma,1.9136,1.08925,0.00694
283,emma,1.9171,1.08224,0.00624
283,emma,1.9206,1.08415,0.00595
283,emma,1.9241,1.06862,0.00567
283,emma,1.9276,1.10644,0.00516
283,emma,1.9311,1.08838,0.00483
283,emma,1.9346,1.08950,0.00461
283,emma,1.9381,1.08978,0.00428
283,emma,1.9416,1.08901,0.00399
283,emma,1.9450,1.09870,0.00387
283,emma,1.9485,1.08682,0.00385
283,emma,1.9520,1.09910,0.00384
283,emma,1.9554,1.10753,0.00386
283,emma,1.9589,1.09932,0.00384
283,emma,1.9623,1.10476,0.00381
283,emma,1.9658,1.09702,0.00374
283,emma,1.9692,1.10731,0.00364
283,emma,1.9727,1.10582,0.00349
283,emma,1.9761,1.10725,0.00335
283,emma,1.9795,1.10949,0.00322
283,emma,1.9829,1.10308,0.00312
283,emma,1.9864,1.10480,0.00303
283,emma,1.9898,1.10631,0.00297
283,emma,1.9932,1.10786,0.00307
283,emma,1.9966,1.11274,0.00337
283,emma,2.0000,1.12251,0.00363
283,emma,2.0034,1.13271,0.00385
283,emma,2.0067,1.11113,0.00408
283,emma,2.0101,1.10634,0.00444
283,emma,2.0135,1.12425,0.00425
283,emma,2.0169,1.13393,0.00382
283,emma,2.0202,1.12091,0.00366
283,emma,2.0236,1.12321,0.00363
283,emma,2.0270,1.11508,0.00349
283,emma,2.0303,1.11800,0.00338
283,emma,2.0337,1.11839,0.00331
283,emma,2.0370,1.12389,0.00337
283,emma,2.0403,1.12111,0.00327
283,emma,2.0437,1.11769,0.00325
283,emma,2.0470,1.12545,0.00332
283,emma,2.0503,1.12425,0.00350
283,emma,2.0537,1.12751,0.00346
283,emma,2.0570,1.12530,0.00344
283,emma,2.0603,1.11633,0.00348
283,emma,2.0636,1.12642,0.00349
283,emma,2.0669,1.12398,0.00347
283,emma,2.0702,1.13303,0.00334
283,emma,2.0735,1.12684,0.00328
283,emma,2.0768,1.12600,0.00325
283,emma,2.0801,1.12800,0.00322
283,emma,2.0834,1.12920,0.00320
283,emma,2.0866,1.12506,0.00313
283,emma,2.0899,1.13169,0.00312
283,emma,2.0932,1.13403,0.00313
283,emma,2.0964,1.12951,0.00311
283,emma,2.0997,1.13006,0.00312
283,emma,2.1029,1.13168,0.00313
283,emma,2.1062,1.13038,0.00314
283,emma,2.1094,1.13001,0.00319
283,emma,2.1127,1.13296,0.00323
283,emma,2.1159,1.13295,0.00326
283,emma,2.1192,1.13305,0.00329
283,emma,2.1224,1.13955,0.00327
283,emma,2.1256,1.13797,0.00326
283,emma,2.1288,1.13470,0.00326
283,emma,2.1320,1.13607,0.00322
283,emma,2.1353,1.14037,0.00320
283,emma,2.1385,1.13543,0.00314
283,emma,2.1416,1.13941,0.00314
283,emma,2.1448,1.13818,0.00322
283,emma,2.1480,1.14171,0.00335
283,emma,2.1512,1.14425,0.00341
283,emma,2.1544,1.13640,0.00345
283,emma,2.1576,1.14129,0.00347
283,emma,2.1608,1.13952,0.00349
283,emma,2.1639,1.14676,0.00338
283,emma,2.1671,1.14789,0.00333
283,emma,2.1702,1.13662,0.00329
283,emma,2.1734,1.14945,0.00335
283,emma,2.1765,1.14176,0.00343
283,emma,2.1797,1.14731,0.00346
283,emma,2.1828,1.14803,0.00349
283,emma,2.1860,1.14054,0.00349
283,emma,2.1891,1.15005,0.00352
283,emma,2.1922,1.14759,0.00358
283,emma,2.1953,1.15046,0.00357
283,emma,2.1984,1.15194,0.00360
283,emma,2.2015,1.15375,0.00363
283,emma,2.2046,1.15172,0.00364
283,emma,2.2077,1.15402,0.00364
283,emma,2.2108,1.15733,0.00364
283,emma,2.2139,1.15530,0.00366
283,emma,2.2170,1.15688,0.00359
283,emma,2.2201,1.16037,0.00359
283,emma,2.2232,1.15951,0.00358
283,emma,2.2262,1.15918,0.00356
283,emma,2.2293,1.16178,0.00361
283,emma,2.2323,1.15765,0.00361
283,emma,2.2354,1.15862,0.00363
283,emma,2.2385,1.15920,0.00361
283,emma,2.2415,1.15567,0.00368
283,emma,2.2445,1.16285,0.00360
283,emma,2.2476,1.16002,0.00360
283,emma,2.2506,1.15829,0.00363
283,emma,2.2536,1.15938,0.00368
283,emma,2.2566,1.15852,0.00367
283,emma,2.2597,1.16413,0.00370
283,emma,2.2627,1.16353,0.00371
283,emma,2.2657,1.16772,0.00371
283,emma,2.2687,1.16245,0.00372
283,emma,2.2717,1.16378,0.00377
283,emma,2.2746,1.17062,0.00380
283,emma,2.2776,1.16643,0.00381
283,emma,2.2806,1.16536,0.00381
283,emma,2.2836,1.17185,0.00383
283,emma,2.2865,1.16639,0.00380
283,emma,2.2895,1.17150,0.00384
283,emma,2.2925,1.16541,0.00387
283,emma,2.2954,1.17570,0.00400
283,emma,2.2984,1.17474,0.00398
283,emma,2.3013,1.17729,0.00401
283,emma,2.3042,1.17307,0.00400
283,emma,2.3072,1.16624,0.00399
283,emma,2.3101,1.17478,0.00397
283,emma,2.3130,1.16706,0.00412
283,emma,2.3159,1.18012,0.00407
283,emma,2.3188,1.17782,0.00410
283,emma,2.3217,1.17345,0.00413
283,emma,2.3246,1.17958,0.00420
283,emma,2.3275,1.17452,0.00421
283,emma,2.3304,1.18204,0.00420
283,emma,2.3333,1.17724,0.00418
283,emma,2.3362,1.17444,0.00422
283,emma,2.3390,1.17409,0.00428
283,emma,2.3419,1.18415,0.00433
283,emma,2.3448,1.18130,0.00443
283,emma,2.3476,1.17923,0.00455
283,emma,2.3505,1.17598,0.00460
283,emma,2.3533,1.17913,0.00463
283,emma,2.3562,1.18190,0.00464
283,emma,2.3590,1.17112,0.00465
283,emma,2.3619,1.17808,0.00463
283,emma,2.3647,1.18362,0.00468
283,emma,2.3675,1.18216,0.00480
283,emma,2.3704,1.19764,0.00491
283,emma,2.3732,1.18578,0.00501
283,emma,2.3760,1.18867,0.00526
283,emma,2.3788,1.19208,0.00551
283,emma,2.3816,1.19260,0.00552
283,emma,2.3844,1.18851,0.00550
283,emma,2.3872,1.19322,0.00536
283,emma,2.3900,1.18720,0.00531
283,emma,2.3928,1.18573,0.00536
283,emma,2.3956,1.19057,0.00527
283,emma,2.3984,1.18168,0.00524
283,emma,2.4011,1.18760,0.00532
283,emma,2.4039,1.19612,0.00545
283,emma,2.4067,1.18960,0.00552
283,emma,2.4095,1.19213,0.00568
283,emma,2.4122,1.18817,0.00605
283,emma,2.4150,1.19390,0.00637
283,emma,2.4178,1.19086,0.00636
283,emma,2.4205,1.19968,0.00646
283,emma,2.4233,1.18966,0.00638
283,emma,2.4260,1.18952,0.00616
283,emma,2.4288,1.19186,0.00608
283,emma,2.4315,1.19047,0.00665
283,emma,2.4343,1.19400,0.00656
283,emma,2.4370,1.18913,0.00650
283,emma,2.4398,1.17849,0.00678
283,emma,2.4425,1.18060,0.00735
283,emma,2.4453,1.19527,0.00744
283,emma,2.4480,1.20685,0.00779
283,emma,2.4508,1.19039,0.00813
283,emma,2.4535,1.19009,0.00831
283,emma,2.4562,1.18687,0.00840
283,emma,2.4590,1.19178,0.00861
283,emma,2.4617,1.19402,0.00858
283,emma,2.4645,1.19458,0.00766
283,emma,2.4672,1.20288,0.00787
283,emma,2.4700,1.20349,0.00852
283,emma,2.4727,1.20020,0.00861
283,emma,2.4755,1.18565,0.00913
283,emma,2.4782,1.17910,0.01033
283,emma,2.4810,1.19543,0.01126
283,emma,2.4837,1.19734,0.01187
283,emma,2.4865,1.20148,0.01343
283,emma,2.4893,1.18465,0.01520
283,emma,2.4920,1.18172,0.01588
283,emma,2.4948,1.18264,0.01504
283,emma,2.4976,1.19746,0.01428
283,emma,2.5003,1.19228,0.01464
458,hercynia,0.6446,0.84361,0.01169
458,hercynia,0.6468,0.82086,0.01164
458,hercynia,0.6491,0.83258,0.01149
458,hercynia,0.6513,0.84976,0.01123
458,hercynia,0.6535,0.83487,0.01110
458,hercynia,0.6557,0.85628,0.01102
458,hercynia,0.6579,0.84673,0.01053
458,hercynia,0.6601,0.84764,0.01029
458,hercynia,0.6623,0.83622,0.01005
458,hercynia,0.6644,0.83772,0.00975
458,hercynia,0.6666,0.85510,0.00981
458,hercynia,0.6688,0.85412,0.00952
458,hercynia,0.6709,0.84285,0.00933
458,hercynia,0.6731,0.85598,0.00990
458,hercynia,0.6752,0.85754,0.00898
458,hercynia,0.6774,0.84324,0.00880
458,hercynia,0.6795,0.84208,0.00868
